Time,Emotion
2025-04-13 16:45:45,sad
2025-04-13 16:45:45,neutral
2025-04-13 16:45:46,fear
2025-04-13 16:45:46,fear
2025-04-13 16:45:46,sad
2025-04-13 16:45:46,neutral
2025-04-13 16:45:46,sad
2025-04-13 16:45:46,neutral
2025-04-13 16:45:47,sad
2025-04-13 16:45:47,sad
2025-04-13 16:45:47,fear
2025-04-13 16:45:47,neutral
2025-04-13 16:45:47,neutral
2025-04-13 16:45:47,neutral
2025-04-13 16:45:47,neutral
2025-04-13 16:45:47,neutral
2025-04-13 16:45:47,neutral
2025-04-13 16:45:48,neutral
2025-04-13 16:45:48,neutral
2025-04-13 16:45:48,neutral
2025-04-13 16:45:48,neutral
2025-04-13 16:45:48,neutral
2025-04-13 16:45:48,neutral
2025-04-13 16:45:48,neutral
2025-04-13 16:45:48,angry
2025-04-13 16:45:49,angry
2025-04-13 16:45:49,angry
2025-04-13 16:45:49,angry
2025-04-13 16:45:49,angry
2025-04-13 16:45:49,angry
2025-04-13 16:45:49,angry
2025-04-13 16:45:49,angry
2025-04-13 16:45:49,angry
2025-04-13 16:45:50,neutral
2025-04-13 16:45:50,neutral
2025-04-13 16:45:50,neutral
2025-04-13 16:45:50,neutral
2025-04-13 16:45:50,angry
2025-04-13 16:45:50,angry
2025-04-13 16:45:50,neutral
2025-04-13 16:45:50,neutral
2025-04-13 16:45:50,neutral
2025-04-13 16:45:51,neutral
2025-04-13 16:45:51,neutral
2025-04-13 16:45:51,neutral
2025-04-13 16:45:51,angry
2025-04-13 16:45:51,neutral
2025-04-13 16:45:51,angry
2025-04-13 16:45:51,neutral
2025-04-13 16:45:51,neutral
2025-04-13 16:45:52,angry
2025-04-13 16:45:52,neutral
2025-04-13 16:45:52,angry
2025-04-13 16:45:52,neutral
2025-04-13 16:45:52,angry
2025-04-13 16:45:52,neutral
2025-04-13 16:45:52,angry
2025-04-13 16:45:52,neutral
2025-04-13 16:45:52,neutral
2025-04-13 16:45:53,neutral
2025-04-13 16:45:53,neutral
2025-04-13 16:45:53,neutral
2025-04-13 16:45:53,neutral
2025-04-13 16:45:53,neutral
2025-04-13 16:45:53,neutral
2025-04-13 16:45:53,neutral
2025-04-13 16:45:53,fear
2025-04-13 16:45:54,neutral
2025-04-13 16:45:54,neutral
2025-04-13 16:45:54,neutral
2025-04-13 16:45:54,sad
2025-04-13 16:45:54,neutral
2025-04-13 16:45:54,neutral
2025-04-13 16:45:54,neutral
2025-04-13 16:45:54,neutral
2025-04-13 16:45:54,neutral
2025-04-13 16:45:55,neutral
2025-04-13 16:45:55,angry
2025-04-13 16:45:55,neutral
2025-04-13 16:45:55,neutral
2025-04-13 16:45:55,neutral
2025-04-13 16:45:55,neutral
2025-04-13 16:45:55,neutral
2025-04-13 16:45:55,neutral
2025-04-13 16:45:55,neutral
2025-04-13 16:45:56,neutral
2025-04-13 16:45:56,neutral
2025-04-13 16:45:56,neutral
2025-04-13 16:45:56,neutral
2025-04-13 16:45:56,neutral
2025-04-13 16:45:56,neutral
2025-04-13 16:45:56,angry
2025-04-13 16:45:56,angry
2025-04-13 16:45:57,angry
2025-04-13 16:45:57,neutral
2025-04-13 16:45:57,angry
2025-04-13 16:45:57,angry
2025-04-13 16:45:57,neutral
2025-04-13 16:45:57,sad
2025-04-13 16:45:57,neutral
2025-04-13 16:45:57,angry
2025-04-13 16:45:57,neutral
2025-04-13 16:45:58,angry
2025-04-13 16:45:58,angry
2025-04-13 16:45:58,sad
2025-04-13 16:45:58,neutral
2025-04-13 16:45:58,fear
2025-04-13 16:45:58,fear
2025-04-13 16:45:58,neutral
2025-04-13 16:45:59,neutral
2025-04-13 16:45:59,neutral
2025-04-13 16:45:59,neutral
2025-04-13 16:45:59,neutral
2025-04-13 16:45:59,fear
2025-04-13 16:45:59,sad
2025-04-13 16:46:00,sad
2025-04-13 16:46:00,sad
2025-04-13 16:46:00,sad
2025-04-13 16:46:00,sad
2025-04-13 16:46:00,neutral
2025-04-13 16:46:00,sad
2025-04-13 16:46:00,sad
2025-04-13 16:46:00,sad
2025-04-13 16:46:01,sad
2025-04-13 16:46:01,sad
2025-04-13 16:46:01,sad
2025-04-13 16:46:01,neutral
2025-04-13 16:46:01,sad
2025-04-13 16:46:01,sad
2025-04-13 16:46:01,sad
2025-04-13 16:46:01,sad
2025-04-13 16:46:01,sad
2025-04-13 16:46:02,neutral
2025-04-13 16:46:02,sad
2025-04-13 16:46:02,sad
2025-04-13 16:46:02,sad
2025-04-13 16:46:02,sad
2025-04-13 16:46:02,sad
2025-04-13 16:46:02,sad
2025-04-13 16:46:03,sad
2025-04-13 16:46:03,sad
2025-04-13 16:46:03,neutral
2025-04-13 16:46:03,neutral
2025-04-13 16:46:03,neutral
2025-04-13 16:46:03,neutral
2025-04-13 16:46:03,neutral
2025-04-13 16:46:03,neutral
2025-04-13 16:46:03,sad
2025-04-13 16:46:04,sad
2025-04-13 16:46:04,sad
2025-04-13 16:46:04,sad
2025-04-13 16:46:04,neutral
2025-04-13 16:46:04,neutral
2025-04-13 16:46:04,neutral
2025-04-13 16:46:04,neutral
2025-04-13 16:46:04,sad
2025-04-13 16:46:04,sad
2025-04-13 16:46:05,sad
2025-04-13 16:46:05,neutral
2025-04-13 16:46:05,sad
2025-04-13 16:46:05,sad
2025-04-13 16:46:05,neutral
2025-04-13 16:46:05,neutral
2025-04-13 16:46:05,neutral
2025-04-13 16:46:05,neutral
2025-04-13 16:46:05,neutral
2025-04-13 16:46:06,neutral
2025-04-13 16:46:06,neutral
2025-04-13 16:46:06,neutral
2025-04-13 16:46:06,neutral
2025-04-13 16:46:06,neutral
2025-04-13 16:46:06,neutral
2025-04-13 16:46:06,neutral
2025-04-13 16:46:06,neutral
2025-04-13 16:46:07,neutral
2025-04-13 16:46:07,neutral
2025-04-13 16:46:07,neutral
2025-04-13 16:46:07,neutral
2025-04-13 16:46:07,neutral
2025-04-13 16:46:07,neutral
2025-04-13 16:46:07,neutral
2025-04-13 16:46:07,neutral
2025-04-13 16:46:08,neutral
2025-04-13 16:46:08,neutral
2025-04-13 16:46:08,neutral
2025-04-13 16:46:08,neutral
2025-04-13 16:46:08,neutral
2025-04-13 16:46:08,neutral
2025-04-13 16:46:08,neutral
2025-04-13 16:46:08,neutral
2025-04-13 16:46:08,neutral
2025-04-13 16:46:09,neutral
2025-04-13 16:46:09,neutral
2025-04-13 16:46:09,neutral
2025-04-13 16:46:09,neutral
2025-04-13 16:46:09,neutral
2025-04-13 16:46:09,neutral
2025-04-13 16:46:09,neutral
2025-04-13 16:46:09,neutral
2025-04-13 16:46:10,neutral
2025-04-13 16:46:10,neutral
2025-04-13 16:46:10,neutral
2025-04-13 16:46:10,neutral
2025-04-13 16:46:10,neutral
2025-04-13 16:46:10,neutral
2025-04-13 16:46:10,neutral
2025-04-13 16:46:10,neutral
2025-04-13 16:46:11,neutral
2025-04-13 16:46:11,neutral
2025-04-13 16:46:11,neutral
2025-04-13 16:46:11,neutral
2025-04-13 16:46:11,neutral
2025-04-13 16:46:11,neutral
2025-04-13 16:46:11,neutral
2025-04-13 16:46:11,neutral
2025-04-13 16:46:12,neutral
2025-04-13 16:46:12,neutral
2025-04-13 16:46:12,neutral
2025-04-13 16:46:12,neutral
2025-04-13 16:46:12,neutral
2025-04-13 16:46:12,neutral
2025-04-13 16:46:12,sad
2025-04-13 16:46:12,sad
2025-04-13 16:46:12,sad
2025-04-13 16:46:13,sad
2025-04-13 16:46:13,sad
2025-04-13 16:46:13,sad
2025-04-13 16:46:13,sad
2025-04-13 16:46:13,sad
2025-04-13 16:46:13,sad
2025-04-13 16:46:13,sad
2025-04-13 16:46:13,sad
2025-04-13 16:46:14,sad
2025-04-13 16:46:14,sad
2025-04-13 16:46:14,sad
2025-04-13 16:46:14,sad
2025-04-13 16:46:14,sad
2025-04-13 16:46:14,sad
2025-04-13 16:46:14,sad
2025-04-13 16:46:14,sad
2025-04-13 16:46:14,sad
2025-04-13 16:46:15,neutral
2025-04-13 16:46:15,surprise
2025-04-13 16:46:15,fear
2025-04-13 16:46:15,fear
2025-04-13 16:46:15,happy
2025-04-13 16:46:15,fear
2025-04-13 16:46:16,fear
2025-04-13 16:46:16,fear
2025-04-13 16:46:16,fear
2025-04-13 16:46:16,fear
2025-04-13 16:46:16,fear
2025-04-13 16:46:16,fear
2025-04-13 16:46:16,neutral
2025-04-13 16:46:16,neutral
2025-04-13 16:46:16,neutral
2025-04-13 16:46:17,sad
2025-04-13 16:46:17,neutral
2025-04-13 16:46:17,neutral
2025-04-13 16:46:17,neutral
2025-04-13 16:46:17,neutral
2025-04-13 16:46:17,neutral
2025-04-13 16:46:17,neutral
2025-04-13 16:46:18,neutral
2025-04-13 16:46:18,neutral
2025-04-13 16:46:18,neutral
2025-04-13 16:46:18,neutral
2025-04-13 16:46:18,sad
2025-04-13 16:46:18,neutral
2025-04-13 16:46:19,sad
2025-04-13 16:46:19,angry
2025-04-13 16:46:19,sad
2025-04-13 16:46:19,sad
2025-04-13 16:46:19,sad
2025-04-13 16:46:19,neutral
2025-04-13 16:46:19,neutral
2025-04-13 16:46:20,neutral
2025-04-13 16:46:20,neutral
2025-04-13 16:46:20,sad
2025-04-13 16:46:20,fear
2025-04-13 16:46:20,neutral
2025-04-13 16:46:21,neutral
2025-04-13 16:46:21,neutral
2025-04-13 16:46:21,neutral
2025-04-13 16:46:21,neutral
2025-04-13 16:46:21,neutral
2025-04-13 16:46:22,neutral
2025-04-13 16:46:22,neutral
2025-04-13 16:46:22,neutral
2025-04-13 16:46:22,neutral
2025-04-13 16:46:22,neutral
2025-04-13 16:46:22,sad
2025-04-13 16:46:23,neutral
2025-04-13 16:46:23,neutral
2025-04-13 16:46:23,neutral
2025-04-13 16:46:23,neutral
2025-04-13 16:46:23,neutral
2025-04-13 16:46:23,neutral
2025-04-13 16:46:23,neutral
2025-04-13 16:46:23,neutral
2025-04-13 16:46:24,neutral
2025-04-13 16:46:24,neutral
2025-04-13 16:46:24,neutral
2025-04-13 16:46:24,neutral
2025-04-13 16:46:24,fear
2025-04-13 16:46:24,fear
2025-04-13 16:46:24,fear
2025-04-13 16:46:25,fear
2025-04-13 16:46:25,fear
2025-04-13 16:46:25,neutral
2025-04-13 16:46:25,neutral
2025-04-13 16:46:25,happy
2025-04-13 16:46:25,neutral
2025-04-13 16:46:25,happy
2025-04-13 16:46:26,neutral
2025-04-13 16:46:26,neutral
2025-04-13 16:46:26,neutral
2025-04-13 16:46:26,happy
2025-04-13 16:46:26,happy
2025-04-13 16:46:26,neutral
2025-04-13 16:46:26,neutral
2025-04-13 16:46:27,neutral
2025-04-13 16:46:27,neutral
2025-04-13 16:46:27,neutral
2025-04-13 16:46:27,neutral
2025-04-13 16:46:27,neutral
2025-04-13 16:46:27,neutral
2025-04-13 16:46:27,neutral
2025-04-13 16:46:28,neutral
2025-04-13 16:46:28,neutral
2025-04-13 16:46:28,neutral
2025-04-13 16:46:28,neutral
2025-04-13 16:46:28,neutral
2025-04-13 16:46:28,neutral
2025-04-13 16:46:28,neutral
2025-04-13 16:46:28,neutral
2025-04-13 16:46:29,neutral
2025-04-13 16:46:29,neutral
2025-04-13 16:46:29,sad
2025-04-13 16:46:29,neutral
2025-04-13 16:46:29,neutral
2025-04-13 16:46:29,neutral
2025-04-13 16:46:30,neutral
2025-04-13 16:46:30,sad
2025-04-13 16:46:30,neutral
2025-04-13 16:46:30,neutral
2025-04-13 16:46:30,neutral
2025-04-13 16:46:31,sad
2025-04-13 16:46:31,neutral
2025-04-13 16:46:31,neutral
2025-04-13 16:46:31,neutral
2025-04-13 16:46:31,neutral
2025-04-13 16:46:32,neutral
2025-04-13 16:46:32,neutral
2025-04-13 16:46:32,neutral
2025-04-13 16:46:33,neutral
2025-04-13 16:46:33,neutral
2025-04-13 16:46:33,sad
2025-04-13 16:46:33,neutral
2025-04-13 16:46:33,neutral
2025-04-13 16:46:34,neutral
2025-04-13 16:46:34,neutral
2025-04-13 16:46:34,neutral
2025-04-13 16:46:34,sad
2025-04-13 16:46:35,sad
2025-04-13 16:46:35,sad
2025-04-13 16:46:35,sad
2025-04-13 16:46:35,sad
2025-04-13 16:46:36,neutral
2025-04-13 16:46:36,sad
2025-04-13 16:46:36,neutral
2025-04-13 16:46:36,sad
2025-04-13 16:46:36,sad
2025-04-13 16:46:36,neutral
2025-04-13 16:46:37,neutral
2025-04-13 16:46:37,neutral
2025-04-13 16:46:37,neutral
2025-04-13 16:46:38,neutral
2025-04-13 16:46:38,neutral
2025-04-13 16:46:38,neutral
2025-04-13 16:46:38,neutral
2025-04-13 16:46:38,neutral
2025-04-13 16:46:39,neutral
2025-04-13 16:46:39,neutral
2025-04-13 16:46:39,neutral
2025-04-13 16:46:39,neutral
2025-04-13 16:46:40,neutral
2025-04-13 16:46:40,neutral
2025-04-13 16:46:40,neutral
2025-04-13 16:46:40,neutral
2025-04-13 16:46:40,neutral
2025-04-13 16:46:41,neutral
2025-04-13 16:46:41,neutral
2025-04-13 16:46:41,neutral
2025-04-13 16:46:41,neutral
2025-04-13 16:46:41,neutral
2025-04-13 16:46:42,neutral
2025-04-13 16:46:42,neutral
2025-04-13 16:46:42,neutral
2025-04-13 16:46:42,neutral
2025-04-13 16:46:42,neutral
2025-04-13 16:46:43,fear
2025-04-13 16:46:43,fear
2025-04-13 16:46:43,fear
2025-04-13 16:46:43,neutral
2025-04-13 16:46:43,neutral
2025-04-13 16:46:43,neutral
2025-04-13 16:46:43,neutral
2025-04-13 16:46:43,neutral
2025-04-13 16:46:43,neutral
2025-04-13 16:46:44,neutral
2025-04-13 16:46:44,neutral
2025-04-13 16:46:44,neutral
2025-04-13 16:46:44,neutral
2025-04-13 16:46:44,neutral
2025-04-13 16:46:44,neutral
2025-04-13 16:46:44,neutral
2025-04-13 16:46:45,neutral
2025-04-13 16:46:45,neutral
2025-04-13 16:46:45,neutral
2025-04-13 16:46:45,neutral
2025-04-13 16:46:45,sad
2025-04-13 16:46:45,neutral
2025-04-13 16:46:46,neutral
2025-04-13 16:46:46,neutral
2025-04-13 16:46:46,neutral
2025-04-13 16:46:46,neutral
2025-04-13 16:46:46,neutral
2025-04-13 16:46:46,neutral
2025-04-13 16:46:46,neutral
2025-04-13 16:46:46,neutral
2025-04-13 16:46:47,neutral
2025-04-13 16:46:47,neutral
2025-04-13 16:46:47,neutral
2025-04-13 16:46:47,neutral
2025-04-13 16:46:47,neutral
2025-04-13 16:46:47,neutral
2025-04-13 16:46:48,neutral
2025-04-13 16:46:48,neutral
2025-04-13 16:46:48,neutral
2025-04-13 16:46:48,neutral
2025-04-13 16:46:48,neutral
2025-04-13 16:46:48,neutral
2025-04-13 16:46:49,neutral
2025-04-13 16:46:49,neutral
2025-04-13 16:46:49,neutral
2025-04-13 16:46:49,neutral
2025-04-13 16:46:49,neutral
2025-04-13 16:46:49,neutral
2025-04-13 16:46:50,neutral
2025-04-13 16:46:50,neutral
2025-04-13 16:46:50,neutral
2025-04-13 16:46:50,neutral
2025-04-13 16:46:50,neutral
2025-04-13 16:46:50,neutral
2025-04-13 16:46:51,neutral
2025-04-13 16:46:51,sad
2025-04-13 16:46:51,neutral
2025-04-13 16:46:51,neutral
2025-04-13 16:46:51,sad
2025-04-13 16:46:51,neutral
2025-04-13 16:46:51,neutral
2025-04-13 16:46:51,neutral
2025-04-13 16:46:52,neutral
2025-04-13 16:46:52,neutral
2025-04-13 16:46:52,neutral
2025-04-13 16:46:52,neutral
2025-04-13 16:46:52,neutral
2025-04-13 16:46:52,neutral
2025-04-13 16:46:52,neutral
2025-04-13 16:46:52,neutral
2025-04-13 16:46:53,neutral
2025-04-13 16:46:53,neutral
2025-04-13 16:46:53,neutral
2025-04-13 16:46:53,neutral
2025-04-13 16:46:53,neutral
2025-04-13 16:46:53,neutral
2025-04-13 16:46:53,neutral
2025-04-13 16:46:53,neutral
2025-04-13 16:46:54,neutral
2025-04-13 16:46:54,neutral
2025-04-13 16:46:54,neutral
2025-04-13 16:46:54,neutral
2025-04-13 16:46:54,neutral
2025-04-13 16:46:54,neutral
2025-04-13 16:46:54,neutral
2025-04-13 16:46:54,neutral
2025-04-13 16:46:55,neutral
2025-04-13 16:46:55,neutral
2025-04-13 16:46:55,neutral
2025-04-13 16:46:55,neutral
2025-04-13 16:46:55,neutral
2025-04-13 16:46:55,neutral
2025-04-13 16:46:55,neutral
2025-04-13 16:46:56,neutral
2025-04-13 16:46:56,neutral
2025-04-13 16:46:56,neutral
2025-04-13 16:46:56,neutral
2025-04-13 16:46:56,neutral
2025-04-13 16:46:56,neutral
2025-04-13 16:46:56,neutral
2025-04-13 16:46:57,neutral
2025-04-13 16:46:57,neutral
2025-04-13 16:46:57,neutral
2025-04-13 16:46:57,neutral
2025-04-13 16:46:57,neutral
2025-04-13 16:46:57,neutral
2025-04-13 16:46:57,neutral
2025-04-13 16:46:57,neutral
2025-04-13 16:46:58,neutral
2025-04-13 16:46:58,neutral
2025-04-13 16:46:58,neutral
2025-04-13 16:46:58,neutral
2025-04-13 16:46:58,neutral
2025-04-13 16:46:58,neutral
2025-04-13 16:46:58,neutral
2025-04-13 16:46:58,neutral
2025-04-13 16:46:59,neutral
2025-04-13 16:46:59,neutral
2025-04-13 16:46:59,neutral
2025-04-13 16:46:59,neutral
2025-04-13 16:46:59,neutral
2025-04-13 16:46:59,neutral
2025-04-13 16:46:59,neutral
2025-04-13 16:46:59,neutral
2025-04-13 16:47:00,neutral
2025-04-13 16:47:00,neutral
2025-04-13 16:47:00,neutral
2025-04-13 16:47:00,neutral
2025-04-13 16:47:00,neutral
2025-04-13 16:47:00,neutral
2025-04-13 16:47:01,neutral
2025-04-13 16:47:01,neutral
2025-04-13 16:47:01,neutral
2025-04-13 16:47:01,neutral
2025-04-13 16:47:02,neutral
2025-04-13 16:47:02,neutral
2025-04-13 16:47:02,neutral
2025-04-13 16:47:02,neutral
2025-04-13 16:47:02,neutral
2025-04-13 16:47:02,neutral
2025-04-13 16:47:02,neutral
2025-04-13 16:47:02,neutral
2025-04-13 16:47:03,neutral
2025-04-13 16:47:03,neutral
2025-04-13 16:47:03,neutral
2025-04-13 16:47:03,neutral
2025-04-13 16:47:03,neutral
2025-04-13 16:47:03,neutral
2025-04-13 16:47:03,neutral
2025-04-13 16:47:03,sad
2025-04-13 16:47:03,sad
2025-04-13 16:47:04,sad
2025-04-13 16:47:04,fear
2025-04-13 16:47:04,sad
2025-04-13 16:47:04,sad
2025-04-13 16:47:04,sad
2025-04-13 16:47:04,sad
2025-04-13 16:47:04,sad
2025-04-13 16:47:05,sad
2025-04-13 16:47:05,sad
2025-04-13 16:47:05,sad
2025-04-13 16:47:05,sad
2025-04-13 16:47:05,sad
2025-04-13 16:47:05,sad
2025-04-13 16:47:05,sad
2025-04-13 16:47:06,neutral
2025-04-13 16:47:06,sad
2025-04-13 16:47:06,sad
2025-04-13 16:47:06,sad
2025-04-13 16:47:06,sad
2025-04-13 16:47:06,sad
2025-04-13 16:47:06,neutral
2025-04-13 16:47:07,neutral
2025-04-13 16:47:07,neutral
2025-04-13 16:47:07,neutral
2025-04-13 16:47:07,neutral
2025-04-13 16:47:07,sad
2025-04-13 16:47:07,neutral
2025-04-13 16:47:07,sad
2025-04-13 16:47:07,sad
2025-04-13 16:47:08,neutral
2025-04-13 16:47:08,neutral
2025-04-13 16:47:08,neutral
2025-04-13 16:47:08,sad
2025-04-13 16:47:08,sad
2025-04-13 16:47:08,sad
2025-04-13 16:47:08,sad
2025-04-13 16:47:09,sad
2025-04-13 16:47:09,sad
2025-04-13 16:47:09,sad
2025-04-13 16:47:09,sad
2025-04-13 16:47:09,sad
2025-04-13 16:47:09,sad
2025-04-13 16:47:09,sad
2025-04-13 16:47:09,sad
2025-04-13 16:47:10,sad
2025-04-13 16:47:10,sad
2025-04-13 16:47:10,fear
2025-04-13 16:47:10,sad
2025-04-13 16:47:10,fear
2025-04-13 16:47:10,sad
2025-04-13 16:47:10,sad
2025-04-13 16:47:10,fear
2025-04-13 16:47:11,sad
2025-04-13 16:47:11,sad
2025-04-13 16:47:11,fear
2025-04-13 16:47:11,sad
2025-04-13 16:47:11,sad
2025-04-13 16:47:11,sad
2025-04-13 16:47:11,sad
2025-04-13 16:47:11,sad
2025-04-13 16:47:12,sad
2025-04-13 16:47:12,sad
2025-04-13 16:47:12,sad
2025-04-13 16:47:12,sad
2025-04-13 16:47:12,happy
2025-04-13 16:47:12,sad
2025-04-13 16:47:13,sad
2025-04-13 16:47:13,sad
2025-04-13 16:47:13,sad
2025-04-13 16:47:13,sad
2025-04-13 16:47:13,sad
2025-04-13 16:47:14,sad
2025-04-13 16:47:14,sad
2025-04-13 16:47:14,sad
2025-04-13 16:47:14,sad
2025-04-13 16:47:14,sad
2025-04-13 16:47:14,sad
2025-04-13 16:47:14,sad
2025-04-13 16:47:15,sad
2025-04-13 16:47:15,sad
2025-04-13 16:47:15,sad
2025-04-13 16:47:15,sad
2025-04-13 16:47:15,sad
2025-04-13 16:47:15,sad
2025-04-13 16:47:16,sad
2025-04-13 16:47:16,neutral
2025-04-13 16:47:16,neutral
2025-04-13 16:47:16,sad
2025-04-13 16:47:16,sad
2025-04-13 16:47:16,neutral
2025-04-13 16:47:17,sad
2025-04-13 16:47:17,fear
2025-04-13 16:47:17,neutral
2025-04-13 16:47:17,neutral
2025-04-13 16:47:17,neutral
2025-04-13 16:47:17,neutral
2025-04-13 16:47:18,neutral
2025-04-13 16:47:18,neutral
2025-04-13 16:47:18,neutral
2025-04-13 16:47:18,neutral
2025-04-13 16:47:18,neutral
2025-04-13 16:47:19,neutral
2025-04-13 16:47:19,neutral
2025-04-13 16:47:19,neutral
2025-04-13 16:47:19,neutral
2025-04-13 16:47:19,neutral
2025-04-13 16:47:19,neutral
2025-04-13 16:47:20,neutral
2025-04-13 16:47:20,neutral
2025-04-13 16:47:20,neutral
2025-04-13 16:47:20,neutral
2025-04-13 16:47:20,neutral
2025-04-13 16:47:20,happy
2025-04-13 16:47:21,neutral
2025-04-13 16:47:21,neutral
2025-04-13 16:47:21,neutral
2025-04-13 16:47:21,neutral
2025-04-13 16:47:21,neutral
2025-04-13 16:47:21,neutral
2025-04-13 16:47:22,neutral
2025-04-13 16:47:22,neutral
2025-04-13 16:47:22,neutral
2025-04-13 16:47:22,neutral
2025-04-13 16:47:22,neutral
2025-04-13 16:47:23,neutral
2025-04-13 16:47:23,neutral
2025-04-13 16:47:23,neutral
2025-04-13 16:47:23,neutral
2025-04-13 16:47:23,neutral
2025-04-13 16:47:24,neutral
2025-04-13 16:47:24,neutral
2025-04-13 16:47:24,neutral
2025-04-13 16:47:24,sad
2025-04-13 16:47:24,neutral
2025-04-13 16:47:24,neutral
2025-04-13 16:47:25,neutral
2025-04-13 16:47:25,neutral
2025-04-13 16:47:25,neutral
2025-04-13 16:47:25,neutral
2025-04-13 16:47:25,neutral
2025-04-13 16:47:25,neutral
2025-04-13 16:47:25,neutral
2025-04-13 16:47:25,neutral
2025-04-13 16:47:26,neutral
2025-04-13 16:47:26,neutral
2025-04-13 16:47:26,neutral
2025-04-13 16:47:26,neutral
2025-04-13 16:47:27,neutral
2025-04-13 16:47:27,neutral
2025-04-13 16:47:27,neutral
2025-04-13 16:47:27,neutral
2025-04-13 16:47:28,neutral
2025-04-13 16:47:28,neutral
2025-04-13 16:47:28,neutral
2025-04-13 16:47:29,neutral
2025-04-13 16:47:29,neutral
2025-04-13 16:47:29,neutral
2025-04-13 16:47:29,neutral
2025-04-13 16:47:30,neutral
2025-04-13 16:47:30,neutral
2025-04-13 16:47:30,neutral
2025-04-13 16:47:31,neutral
2025-04-13 16:47:31,neutral
2025-04-13 16:47:31,neutral
2025-04-13 16:47:31,neutral
2025-04-13 16:47:32,neutral
2025-04-13 16:47:32,neutral
2025-04-13 16:47:32,neutral
2025-04-13 16:47:32,neutral
2025-04-13 16:47:32,neutral
2025-04-13 16:47:33,neutral
2025-04-13 16:47:33,neutral
2025-04-13 16:47:33,neutral
2025-04-13 16:47:33,neutral
2025-04-13 16:47:34,neutral
2025-04-13 16:47:34,neutral
2025-04-13 16:47:34,neutral
2025-04-13 16:47:34,neutral
2025-04-13 16:47:34,neutral
2025-04-13 16:47:35,neutral
2025-04-13 16:47:35,neutral
2025-04-13 16:47:35,neutral
2025-04-13 16:47:35,sad
2025-04-13 16:47:36,sad
2025-04-13 16:47:36,neutral
2025-04-13 16:47:36,neutral
2025-04-13 16:47:36,sad
2025-04-13 16:47:37,sad
2025-04-13 16:47:37,sad
2025-04-13 16:47:37,neutral
2025-04-13 16:47:37,sad
2025-04-13 16:47:38,neutral
2025-04-13 16:47:38,neutral
2025-04-13 16:47:38,neutral
2025-04-13 16:47:38,neutral
2025-04-13 16:47:39,sad
2025-04-13 16:47:39,neutral
2025-04-13 16:47:39,neutral
2025-04-13 16:47:39,neutral
2025-04-13 16:47:40,neutral
2025-04-13 16:47:40,neutral
2025-04-13 16:47:40,neutral
2025-04-13 16:47:40,neutral
2025-04-13 16:47:41,sad
2025-04-13 16:47:41,sad
2025-04-13 16:47:41,neutral
2025-04-13 16:47:41,fear
2025-04-13 16:47:42,neutral
2025-04-13 16:47:42,neutral
2025-04-13 16:47:42,neutral
2025-04-13 16:47:42,neutral
2025-04-13 16:47:42,neutral
2025-04-13 16:47:43,neutral
2025-04-13 16:47:43,sad
2025-04-13 16:47:43,neutral
2025-04-13 16:47:43,neutral
2025-04-13 16:47:44,fear
2025-04-13 16:47:44,neutral
2025-04-13 16:47:44,fear
2025-04-13 16:47:44,neutral
2025-04-13 16:47:45,neutral
2025-04-13 16:47:45,neutral
2025-04-13 16:47:45,neutral
2025-04-13 16:47:45,neutral
2025-04-13 16:47:46,fear
2025-04-13 16:47:46,neutral
2025-04-13 16:47:46,neutral
2025-04-13 16:47:46,neutral
2025-04-13 16:47:47,neutral
2025-04-13 16:47:47,neutral
2025-04-13 16:47:47,sad
2025-04-13 16:47:47,neutral
2025-04-13 16:47:47,neutral
2025-04-13 16:47:48,sad
2025-04-13 16:47:48,neutral
2025-04-13 16:47:48,neutral
2025-04-13 16:47:48,neutral
2025-04-13 16:47:49,neutral
2025-04-13 16:47:49,neutral
2025-04-13 16:47:49,neutral
2025-04-13 16:47:49,neutral
2025-04-13 16:47:50,neutral
2025-04-13 16:47:50,neutral
2025-04-13 16:47:50,neutral
2025-04-13 16:47:50,neutral
2025-04-13 16:47:51,neutral
2025-04-13 16:47:51,neutral
2025-04-13 16:47:51,neutral
2025-04-13 16:47:51,neutral
2025-04-13 16:47:51,neutral
2025-04-13 16:47:52,neutral
2025-04-13 16:47:52,neutral
2025-04-13 16:47:52,neutral
2025-04-13 16:47:52,sad
2025-04-13 16:47:53,neutral
2025-04-13 16:47:53,angry
2025-04-13 16:47:53,fear
2025-04-13 16:47:53,neutral
2025-04-13 16:47:53,neutral
2025-04-13 16:47:53,angry
2025-04-13 16:47:54,neutral
2025-04-13 16:47:54,neutral
2025-04-13 16:47:54,neutral
2025-04-13 16:47:54,neutral
2025-04-13 16:47:55,neutral
2025-04-13 16:47:55,neutral
2025-04-13 16:47:55,neutral
2025-04-13 16:47:55,sad
2025-04-13 16:47:55,neutral
2025-04-13 16:47:56,neutral
2025-04-13 16:47:56,sad
2025-04-13 16:47:56,neutral
2025-04-13 16:47:56,neutral
2025-04-13 16:47:57,neutral
2025-04-13 16:47:57,neutral
2025-04-13 16:47:57,neutral
2025-04-13 16:47:57,neutral
2025-04-13 16:47:58,neutral
2025-04-13 16:47:58,sad
2025-04-13 16:47:58,neutral
2025-04-13 16:47:58,neutral
2025-04-13 16:47:59,neutral
2025-04-13 16:47:59,neutral
2025-04-13 16:47:59,neutral
2025-04-13 16:47:59,sad
